experiment_id,timestamp_utc,relative_time_sec,sample_index,role,device,sample_interval_ms,telemetry_source,bytes_sent_total,bytes_received_total,bytes_sent_delta,bytes_received_delta,cpu_usage_percent,memory_usage_mb,memory_usage_percent,gpu_usage_percent,gpu_memory_used_mb,gpu_memory_total_mb,cpu_power_w,gpu_power_w,system_power_w,cpu_energy_j,gpu_energy_j,system_energy_j
20260820_142704_79edcc8b,2026-08-20T18:28:11.389977+00:00,67.16839195499779,133,server,ubuntu,500,psutil,12915271577,26839619047,94,94,6.5,11542.99609375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:11.890716+00:00,67.66913070200826,134,server,ubuntu,500,psutil,12915272946,26839619179,1369,132,1.5,11542.99609375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:12.391206+00:00,68.16962148799212,135,server,ubuntu,500,psutil,12915273130,26839619985,184,806,1.8,11542.98828125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:12.891727+00:00,68.67014222801663,136,server,ubuntu,500,psutil,12915273224,26839620051,94,66,1.5,11542.98828125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:13.392216+00:00,69.1706308730063,137,server,ubuntu,500,psutil,12915273444,26839620145,220,94,1.0,11542.98828125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:13.893001+00:00,69.67141639901092,138,server,ubuntu,500,psutil,12915274172,26839620211,728,66,1.3,11542.98828125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:14.393747+00:00,70.17216164999991,139,server,ubuntu,500,psutil,12915274266,26839620316,94,105,1.3,11542.98828125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:14.894493+00:00,70.67290870400029,140,server,ubuntu,500,psutil,12915274360,26839620382,94,66,1.5,11542.98828125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:15.395240+00:00,71.17365501899621,141,server,ubuntu,500,psutil,12915274360,26839620382,0,0,1.3,11543.1953125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:15.896037+00:00,71.67445213801693,142,server,ubuntu,500,psutil,12915274764,26839620709,404,327,1.3,11543.1953125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:16.396466+00:00,72.17487506201724,143,server,ubuntu,500,psutil,12915274764,26839620709,0,0,1.5,11543.421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:16.896902+00:00,72.67531690601027,144,server,ubuntu,500,psutil,12915274858,26839620775,94,66,1.3,11543.421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:17.397334+00:00,73.17574878799496,145,server,ubuntu,500,psutil,12915274858,26839620775,0,0,1.5,11543.421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:17.897855+00:00,73.67627030899166,146,server,ubuntu,500,psutil,12915274952,26839620841,94,66,1.0,11543.421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:18.398324+00:00,74.176738818991,147,server,ubuntu,500,psutil,12915274952,26839620841,0,0,1.0,11543.90234375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:18.898714+00:00,74.67712907699752,148,server,ubuntu,500,psutil,12915275046,26839620841,94,0,1.5,11543.90234375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:19.399186+00:00,75.17760159401223,149,server,ubuntu,500,psutil,12915275469,26839621144,423,303,1.5,11543.90234375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:19.899658+00:00,75.67807306299801,150,server,ubuntu,500,psutil,12915275858,26839621601,389,457,1.3,11543.8125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:20.400155+00:00,76.1785698599997,151,server,ubuntu,500,psutil,12915276067,26839621748,209,147,1.5,11543.82421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:20.900614+00:00,76.67902940901695,152,server,ubuntu,500,psutil,12915276287,26839621842,220,94,1.3,11543.82421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:21.401056+00:00,77.17947131200344,153,server,ubuntu,500,psutil,12915276619,26839622060,332,218,1.8,11543.82421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:21.901532+00:00,77.67994662400451,154,server,ubuntu,500,psutil,12915276952,26839622192,333,132,1.3,11543.82421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:22.401993+00:00,78.1804083790048,155,server,ubuntu,500,psutil,12915277140,26839622324,188,132,1.8,11543.82421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:22.902466+00:00,78.68088102201,156,server,ubuntu,500,psutil,12915277140,26839622324,0,0,1.3,11543.82421875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:23.402891+00:00,79.18130539299455,157,server,ubuntu,500,psutil,12915277234,26839622390,94,66,1.5,11543.52734375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:23.903350+00:00,79.68176483601565,158,server,ubuntu,500,psutil,12915277328,26839622456,94,66,1.3,11543.52734375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:24.403764+00:00,80.1821790279937,159,server,ubuntu,500,psutil,12915277422,26839622522,94,66,1.5,11544.01171875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:24.904229+00:00,80.68264435301535,160,server,ubuntu,500,psutil,12915277422,26839622522,0,0,1.3,11544.01171875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:25.404679+00:00,81.18309474401758,161,server,ubuntu,500,psutil,12915277516,26839622588,94,66,1.8,11544.01171875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:25.905162+00:00,81.68357740301872,162,server,ubuntu,500,psutil,12915277516,26839622588,0,0,1.8,11544.01171875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:26.405750+00:00,82.18416567301028,163,server,ubuntu,500,psutil,12915281063,26839627436,3547,4848,2.0,11544.0390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:26.906229+00:00,82.68464417001815,164,server,ubuntu,500,psutil,12915281283,26839627600,220,164,1.5,11544.046875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:27.407005+00:00,83.1854196130007,165,server,ubuntu,500,psutil,12915281377,26839627666,94,66,1.5,11544.0390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:27.907487+00:00,83.68590161201428,166,server,ubuntu,500,psutil,12915281471,26839627771,94,105,1.5,11544.0390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:28.408036+00:00,84.18645104300231,167,server,ubuntu,500,psutil,12915281565,26839627837,94,66,1.7,11544.26953125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:28.908739+00:00,84.68715477199294,168,server,ubuntu,500,psutil,12915281781,26839628098,216,261,1.7,11544.26953125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:29.409492+00:00,85.18790779501433,169,server,ubuntu,500,psutil,12915281875,26839628164,94,66,1.8,11544.26953125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:29.909855+00:00,85.6882696300163,170,server,ubuntu,500,psutil,12915281875,26839628164,0,0,1.7,11544.26953125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:30.410333+00:00,86.18874747399241,171,server,ubuntu,500,psutil,12915282157,26839628296,282,132,2.0,11544.515625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:30.910992+00:00,86.6894073279982,172,server,ubuntu,500,psutil,12915282377,26839628390,220,94,1.8,11544.76171875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:31.411726+00:00,87.19014070701087,173,server,ubuntu,500,psutil,12915282471,26839628456,94,66,1.3,11544.75390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:31.912495+00:00,87.69088702599402,174,server,ubuntu,500,psutil,12915282471,26839628456,0,0,1.5,11544.75390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:32.412908+00:00,88.19132260500919,175,server,ubuntu,500,psutil,12915282565,26839628522,94,66,1.3,11544.75390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:32.913304+00:00,88.69171884999378,176,server,ubuntu,500,psutil,12915282565,26839628522,0,0,1.5,11544.75390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:33.413700+00:00,89.19211518301745,177,server,ubuntu,500,psutil,12915282774,26839628669,209,147,1.3,11544.5078125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:33.914116+00:00,89.69253120300709,178,server,ubuntu,500,psutil,12915284233,26839629541,1459,872,1.5,11544.5078125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:34.414633+00:00,90.19304746200214,179,server,ubuntu,500,psutil,12915284327,26839629607,94,66,1.8,11544.50390625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:34.915096+00:00,90.69351123701199,180,server,ubuntu,500,psutil,12915285157,26839630301,830,694,1.5,11544.49609375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:35.415563+00:00,91.19397849199595,181,server,ubuntu,500,psutil,12915285251,26839630367,94,66,1.7,11544.49609375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:35.916063+00:00,91.69447884600959,182,server,ubuntu,500,psutil,12915285251,26839630367,0,0,1.3,11544.49609375,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:36.416626+00:00,92.19504064499051,183,server,ubuntu,500,psutil,12915285345,26839630433,94,66,1.3,11544.73828125,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:36.917099+00:00,92.69551410901477,184,server,ubuntu,500,psutil,12915285439,26839630499,94,66,1.5,11544.73046875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:37.417526+00:00,93.19594198898994,185,server,ubuntu,500,psutil,12915285533,26839630565,94,66,1.3,11544.73046875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:37.917989+00:00,93.69640474100015,186,server,ubuntu,500,psutil,12915285627,26839630631,94,66,1.5,11544.73046875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:38.418452+00:00,94.19686694600387,187,server,ubuntu,500,psutil,12915285721,26839630697,94,66,1.3,11544.73046875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:38.918964+00:00,94.69737896000152,188,server,ubuntu,500,psutil,12915285721,26839630697,0,0,1.5,11544.73046875,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:39.419432+00:00,95.19784684799379,189,server,ubuntu,500,psutil,12915286023,26839630883,302,186,1.3,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:39.920042+00:00,95.69845665700268,190,server,ubuntu,500,psutil,12915286250,26839631054,227,171,1.5,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:40.420531+00:00,96.19894609300536,191,server,ubuntu,500,psutil,12915286344,26839631120,94,66,1.0,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:40.921234+00:00,96.69964881500346,192,server,ubuntu,500,psutil,12915286564,26839631892,220,772,1.5,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:41.421734+00:00,97.20014888900914,193,server,ubuntu,500,psutil,12915286564,26839631892,0,0,1.0,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:41.922211+00:00,97.70062578900252,194,server,ubuntu,500,psutil,12915286846,26839632168,282,276,1.3,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:42.422832+00:00,98.2012467670138,195,server,ubuntu,500,psutil,12915286846,26839632168,0,0,1.5,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:42.923571+00:00,98.70198636100395,196,server,ubuntu,500,psutil,12915286940,26839632234,94,66,1.3,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:43.424294+00:00,99.20270871499088,197,server,ubuntu,500,psutil,12915287160,26839632328,220,94,1.3,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:43.924664+00:00,99.7030792570149,198,server,ubuntu,500,psutil,12915287958,26839632436,798,108,1.5,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:44.425138+00:00,100.20355341900722,199,server,ubuntu,500,psutil,12915291632,26839633290,3674,854,1.3,11544.9765625,36.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:44.925863+00:00,100.70427782699699,200,server,ubuntu,500,psutil,12915300206,26839640496,8574,7206,4.7,11565.44921875,36.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:45.426343+00:00,101.20475861601881,201,server,ubuntu,500,psutil,12915300206,26839640496,0,0,1.8,11566.09375,36.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:45.926982+00:00,101.70539654101594,202,server,ubuntu,500,psutil,12915300842,26839640893,636,397,1.5,11566.09375,36.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:46.678793+00:00,102.45720847399207,203,server,ubuntu,500,psutil,12915575498,26839648099,274656,7206,17.5,12375.9140625,38.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:47.244128+00:00,103.02254355399054,204,server,ubuntu,500,psutil,12917648326,26839662280,2072828,14181,8.9,12368.43359375,38.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:47.750684+00:00,103.5290995700052,205,server,ubuntu,500,psutil,12920029058,26839671972,2380732,9692,8.8,12384.71875,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:48.251120+00:00,104.02953564201016,206,server,ubuntu,500,psutil,12922497800,26839682167,2468742,10195,9.5,12392.6875,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:48.751465+00:00,104.52988092799205,207,server,ubuntu,500,psutil,12924707702,26839691930,2209902,9763,9.1,12393.7890625,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:49.251903+00:00,105.03031895001186,208,server,ubuntu,500,psutil,12927099344,26839701369,2391642,9439,9.0,12406.22265625,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:49.756696+00:00,105.53511076699942,209,server,ubuntu,500,psutil,12929386553,26839710913,2287209,9544,10.8,12399.25390625,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:50.258676+00:00,106.03709207900101,210,server,ubuntu,500,psutil,12931946756,26839720150,2560203,9237,9.2,12391.42578125,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:50.759027+00:00,106.53744327701861,211,server,ubuntu,500,psutil,12934218404,26839729571,2271648,9421,8.1,12392.65234375,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:51.259462+00:00,107.03787489200477,212,server,ubuntu,500,psutil,12936622602,26839739962,2404198,10391,8.3,12391.3125,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:51.760607+00:00,107.539022751007,213,server,ubuntu,500,psutil,12939159320,26839749706,2536718,9744,8.8,12385.91796875,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:52.320108+00:00,108.09852330799913,214,server,ubuntu,500,psutil,12942078420,26839760668,2919100,10962,11.4,12385.8203125,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:52.825152+00:00,108.60356769000646,215,server,ubuntu,500,psutil,12944689120,26839769766,2610700,9098,9.9,12386.8828125,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:53.330452+00:00,109.10886788900825,216,server,ubuntu,500,psutil,12947048380,26839779036,2359260,9270,8.7,12385.8203125,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:53.837567+00:00,109.61598228299408,217,server,ubuntu,500,psutil,12949318204,26839788776,2269824,9740,8.5,12400.46484375,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:54.339565+00:00,110.11798089899821,218,server,ubuntu,500,psutil,12951703772,26839798712,2385568,9936,8.3,12409.37109375,38.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:54.840021+00:00,110.61843562900322,219,server,ubuntu,500,psutil,12954126254,26839807485,2422482,8773,8.6,12424.75,39.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:55.342470+00:00,111.12088620100985,220,server,ubuntu,500,psutil,12956411803,26839818339,2285549,10854,9.2,12450.21484375,39.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:55.842903+00:00,111.62131887799478,221,server,ubuntu,500,psutil,12958710925,26839827400,2299122,9061,8.6,12456.48828125,39.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:56.343334+00:00,112.12175051501254,222,server,ubuntu,500,psutil,12960880613,26839837049,2169688,9649,10.5,12463.76953125,39.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:56.844449+00:00,112.62286551401485,223,server,ubuntu,500,psutil,12963249125,26839847789,2368512,10740,8.5,12472.78515625,39.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:57.347626+00:00,113.12604225499672,224,server,ubuntu,500,psutil,12965409561,26839859028,2160436,11239,9.0,12485.89453125,39.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:57.849634+00:00,113.62805052101612,225,server,ubuntu,500,psutil,12967656255,26839870711,2246694,11683,8.2,12503.04296875,39.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:58.353914+00:00,114.1323298990028,226,server,ubuntu,500,psutil,12969881643,26839881880,2225388,11169,8.3,12517.859375,39.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:58.854358+00:00,114.6327745160088,227,server,ubuntu,500,psutil,12972302747,26839893239,2421104,11359,8.1,12532.59375,39.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:59.355338+00:00,115.13375432800967,228,server,ubuntu,500,psutil,12974490939,26839903855,2188192,10616,8.7,12540.078125,39.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:28:59.855915+00:00,115.63432951801224,229,server,ubuntu,500,psutil,12976705251,26839913817,2214312,9962,8.0,12545.62890625,39.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:00.356489+00:00,116.13490438301233,230,server,ubuntu,500,psutil,12978998299,26839925121,2293048,11304,8.6,12555.2734375,39.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:00.924938+00:00,116.70335300799343,231,server,ubuntu,500,psutil,12981626215,26839937259,2627916,12138,10.9,12563.73046875,39.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:01.433449+00:00,117.21186468799715,232,server,ubuntu,500,psutil,12983815709,26839950655,2189494,13396,8.8,12580.04296875,39.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:01.933851+00:00,117.7122674260172,233,server,ubuntu,500,psutil,12985937501,26839962913,2121792,12258,7.5,12588.2734375,39.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:02.434289+00:00,118.21270550400368,234,server,ubuntu,500,psutil,12987851136,26839977078,1913635,14165,7.0,12604.05078125,39.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:02.934728+00:00,118.71314468301716,235,server,ubuntu,500,psutil,12989901996,26839992301,2050860,15223,6.8,12612.63671875,39.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:03.435082+00:00,119.21349754699622,236,server,ubuntu,500,psutil,12992053180,26840007811,2151184,15510,7.5,12624.6953125,39.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:03.937767+00:00,119.71618321101414,237,server,ubuntu,500,psutil,12994067043,26840125703,2013863,117892,7.3,12635.6796875,39.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:04.442124+00:00,120.22054022399243,238,server,ubuntu,500,psutil,12995285584,26841717364,1218541,1591661,10.2,12656.05078125,39.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:04.947185+00:00,120.72560086101294,239,server,ubuntu,500,psutil,12995994069,26844679028,708485,2961664,11.3,12680.13671875,39.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:05.457537+00:00,121.23595207801554,240,server,ubuntu,500,psutil,12996492726,26846995852,498657,2316824,10.6,12675.50390625,39.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:05.962404+00:00,121.74082002800424,241,server,ubuntu,500,psutil,12996939024,26849458851,446298,2462999,10.5,12683.83984375,39.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:06.569189+00:00,122.34760336199543,242,server,ubuntu,500,psutil,12997359876,26852497441,420852,3038590,12.4,12694.1640625,39.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:07.081473+00:00,122.85988918499788,243,server,ubuntu,500,psutil,12997837164,26855028042,477288,2530601,10.9,12712.69140625,39.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:07.588535+00:00,123.36695146901184,244,server,ubuntu,500,psutil,12998294272,26857401985,457108,2373943,9.9,12713.46875,39.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:08.092478+00:00,123.8708937689953,245,server,ubuntu,500,psutil,12998680627,26859961911,386355,2559926,10.0,12724.42578125,39.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:08.604680+00:00,124.38309623199166,246,server,ubuntu,500,psutil,12999139549,26862369125,458922,2407214,9.6,12737.3203125,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:09.110355+00:00,124.88877164799487,247,server,ubuntu,500,psutil,12999505926,26865013176,366377,2644051,9.1,12733.41796875,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:09.630246+00:00,125.40866152200033,248,server,ubuntu,500,psutil,13000105626,26866676007,599700,1662831,7.4,12742.76953125,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:10.131171+00:00,125.90958656001021,249,server,ubuntu,500,psutil,13000679139,26868070891,573513,1394884,7.8,12739.5859375,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:10.641469+00:00,126.41988513199612,250,server,ubuntu,500,psutil,13001269853,26869922163,590714,1851272,7.6,12749.8046875,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:11.146404+00:00,126.92482018200099,251,server,ubuntu,500,psutil,13001841289,26871443815,571436,1521652,7.9,12745.34765625,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:11.653341+00:00,127.43175742399762,252,server,ubuntu,500,psutil,13002423273,26872959730,581984,1515915,13.4,12759.734375,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:12.156914+00:00,127.93533019599272,253,server,ubuntu,500,psutil,13003053294,26874548616,630021,1588886,8.6,12764.98828125,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:12.666272+00:00,128.44468663900625,254,server,ubuntu,500,psutil,13003688920,26875869842,635626,1321226,7.3,12768.73828125,40.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:13.176612+00:00,128.95502824999858,255,server,ubuntu,500,psutil,13004458022,26876927396,769102,1057554,6.9,12776.22265625,40.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:13.844367+00:00,129.6227818960033,256,server,ubuntu,500,psutil,13005285221,26878496670,827199,1569274,11.0,12787.34375,40.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:14.355832+00:00,130.13424878701335,257,server,ubuntu,500,psutil,13005877823,26879729754,592602,1233084,7.5,12777.2421875,40.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:14.857809+00:00,130.63622492400464,258,server,ubuntu,500,psutil,13006434161,26881158320,556338,1428566,8.7,12781.41015625,40.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:15.358164+00:00,131.13657959300326,259,server,ubuntu,500,psutil,13006981727,26882496121,547566,1337801,7.3,12780.44921875,40.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:15.861740+00:00,131.64015538501553,260,server,ubuntu,500,psutil,13007559647,26883802005,577920,1305884,7.5,12738.40234375,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:16.362687+00:00,132.141102752008,261,server,ubuntu,500,psutil,13008148373,26885124609,588726,1322604,7.6,12739.35546875,40.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:29:16.863039+00:00,132.64145504200133,262,server,ubuntu,500,psutil,13008744921,26886623167,596548,1498558,9.0,12747.99609375,40.0,,,,,,,,,
